Export Country/Territory,Import Country/Territory,Trade_Value
Germany,Chad,370550.14
Germany,Chile,111636758.27999999
Germany,China (mainland),2937299750.95
Germany,Colombia,658042.44
Germany,Comoros,519234.29
Germany,"Congo, D.R.",73637514.29
Germany,"Congo, Republic of the",93336807.02
Germany,Cook Islands,2404.34
Germany,Costa Rica,162892.08
Germany,Croatia,542950997.44
Germany,Cuba,505483.5
Germany,Curacao,1860171.37
Germany,Cyprus,183594616.93
Germany,Czechia,1533158161.31
Germany,Côte d'Ivoire,36293931.37
Germany,Denmark,4542770962.63
Germany,Djibouti,8584.05
Germany,Dominican Republic,14946065.01
Germany,Ecuador,87552.86
Germany,Egypt,2203100.58
Germany,El Salvador,26172.36
Germany,Equatorial Guinea,5718935.8
Germany,Eritrea,2146.36
Germany,Estonia,86467492.49000001
Germany,Ethiopia,1163188.8900000001
Germany,Falkland Islands,6773.33
Germany,Faroe Islands,524267.39
Germany,Fiji,32776.36
Germany,Finland,811738825.26
Germany,France,7988645014.72
Germany,French Polynesia,270139.77
Germany,Gabon,9588777.07
Germany,"Gambia, The",724311.35
Germany,Georgia,46004341.95
Germany,Ghana,3531994.82
Germany,Gibraltar,111992.77
Germany,Greece,942632622.62
Germany,Greenland,73865.28
Germany,Guatemala,20962.47
Germany,Guinea,619680.0
Germany,Haiti,3625617.19
Germany,Honduras,22307.120000000003
Germany,Hong Kong SAR,388269542.39
Germany,Hungary,1147948121.28
Germany,Iceland,69105062.67
Germany,India,1738440.29
Germany,Indonesia,458155.14999999997
Germany,Iran,304025.32
Germany,Iraq,1261744.3699999999
Germany,Ireland,894405028.83
Germany,Israel,1001186.51
Germany,Italy,3452691075.49
Germany,Jamaica,475026.13999999996
Germany,Japan,632989120.57
Germany,Jordan,3187905.35
Germany,Kazakhstan,22252612.41
Germany,Kenya,12025399.53
Germany,Kiribati,117154.9
Germany,Kosovo,7837104.08
Germany,Kuwait,3541239.02
Germany,Kyrgyzstan,643776.12
Germany,Laos,23900.629999999997
Germany,Latvia,103210342.48
Germany,Lebanon,18088366.78
Germany,Lesotho,10191.24
Germany,Liberia,6022413.58
Germany,Libya,99074.87000000001
Germany,Liechtenstein,30273302.03
Germany,Lithuania,163569206.06
Germany,Luxembourg,276629188.41
Germany,Macao SAR,958577.4299999999
Germany,"Macedonia, North",81654376.84
Germany,Malaysia,139393169.20000002
Germany,Maldives,8355939.67
Germany,Mali,583130.79
Germany,Malta,79372648.16
Germany,Mauritania,181291.96
Germany,Mauritius,2470890.22
Germany,Mayotte,4794875.26
Germany,Mexico,2362246.75
Germany,Moldova,36505235.2
Germany,Mongolia,2796017.46
Germany,Montenegro,37085595.730000004
Germany,Morocco,22507016.669999998
Germany,Mozambique,63937.15
Germany,Myanmar,373019.23000000004
Germany,Namibia,3076682.2199999997
Germany,Nepal,25325.08
Germany,Netherlands,6633377466.53
Germany,Netherlands Antilles,822906.19
Germany,New Caledonia,98269.26999999999
Germany,New Zealand,117314856.62
Germany,Niger,80702.25
Germany,Nigeria,2674761.12
Germany,North Korea,1452150.36
Germany,Norway,34523099.94
Germany,Oman,2730382.44
Germany,Pakistan,336231.29000000004
Germany,Panama,814318.3400000001
Germany,Paraguay,555615.18
Germany,Peru,155007.96
Germany,Philippines,436644717.8
Germany,Poland,2652319614.41
Germany,Portugal,665565679.63
Germany,Qatar,1506760.81
Germany,Romania,1439998125.69
Germany,Russia,1981078788.6
Germany,Rwanda,13626.77
Germany,San Marino,166772.32
Germany,Saudi Arabia,194834.75
Germany,Senegal,90305.94
Germany,Serbia,147685627.4
Germany,Seychelles,2511781.9
Germany,Sierra Leone,309206.63
Germany,Singapore,115821371.75
Germany,Slovakia,461083932.23
Germany,Slovenia,180210447.42
Germany,Somalia,167350.46
Germany,South Africa,262757782.46
Germany,South Korea,3126931144.4500003
Germany,South Sudan,25617.77
Germany,Spain,3150049134.42
Germany,Sri Lanka,167216.3
Germany,St Lucia,18240.53
Germany,St Maarten,12066.31
Germany,St Pierre and Miquelon,66540.63
Germany,St Vincent and the Grenadines,3795.16
Germany,Sudan,117739.73
Germany,Suriname,211178.19
Germany,Sweden,2327078735.71
Germany,Switzerland,559839417.46
Germany,Syria,129397.43
Germany,Taiwan,649593.27
Germany,Tajikistan,84191.28
Germany,Tanzania,230951.81
Germany,Thailand,8817638.89
Germany,Togo,64404.68
Germany,Trinidad and Tobago,241900.56
Germany,Tunisia,1604263.97
Germany,Turkey,20772829.19
Germany,Turkmenistan,1755412.75
Germany,Uganda,26238.64
Germany,Ukraine,214181848.39
Germany,United Arab Emirates,57263414.11
Germany,United Kingdom,7682038077.07
Germany,United States,75401411.79
Germany,Uruguay,5082886.01
Germany,Uzbekistan,10693584.87
Germany,Vanuatu,519080.22000000003
Germany,Venezuela,309850.57
Germany,Vietnam,75205035.75
Germany,Yemen,135865.0
Germany,Zambia,1166781.04
Germany,Zimbabwe,5414.08
Ghana,Belgium,320.73
Ghana,Benin,216059.92
Ghana,Burkina Faso,172588.66
Ghana,Canada,4028.25
Ghana,Chad,57.38
Ghana,Cuba,26.72
Ghana,Côte d'Ivoire,71704.9
Ghana,Denmark,1804.41
Ghana,Eswatini,36.0
Ghana,France,1011.93
Ghana,Iceland,87.87
Ghana,Ireland,25.78
Ghana,Kenya,34.37
Ghana,Liberia,116821.98000000001
Ghana,New Zealand,63.300000000000004
Ghana,Niger,2474.26
Ghana,Nigeria,49302.91
Ghana,Norway,176.76
Ghana,Qatar,40.19
Ghana,Romania,79.92
Ghana,Saudi Arabia,40.54
Ghana,South Africa,2139.52
Ghana,South Korea,10.8
Ghana,Switzerland,205.95
Ghana,Thailand,19.57
Ghana,United Arab Emirates,42455.659999999996
Ghana,United States,225527.82
Ghana,Zambia,8.79
Gibraltar,Angola,1153688.57
Gibraltar,Armenia,76633.76
Gibraltar,Bolivia,1228.09
Gibraltar,Ghana,26278.32
Gibraltar,Namibia,24882.36
Greece,Albania,10413022.0
Greece,Argentina,57423.35000000001
Greece,Armenia,198514.45
Greece,Australia,7136.19
Greece,Austria,5042263.37
Greece,Bahamas,1895881.55
Greece,Bahrain,69472.59
Greece,Belgium,17223492.65
Greece,Belize,20342.620000000003
Greece,Bermuda,15262.84
Greece,Bulgaria,58327455.35
Greece,Cameroon,275897.07999999996
Greece,Canada,4393.08
Greece,Cayman Islands,11141.359999999999
Greece,Chile,442973.29
Greece,China (mainland),34464.979999999996
Greece,Comoros,738.65
Greece,Cook Islands,1019.29
Greece,Croatia,29599.949999999997
Greece,Cuba,315.49
Greece,Cyprus,221730806.07
Greece,Czechia,665322.61
Greece,Côte d'Ivoire,103288.1
Greece,Denmark,1233810.68
Greece,Dominican Republic,14710.7
Greece,Egypt,421.48
Greece,Estonia,90958.03
Greece,Ethiopia,29180.99
Greece,Finland,1151792.84
Greece,France,2025843.8
Greece,Gabon,7727.06
Greece,Georgia,33955.08
Greece,Germany,79855534.24
Greece,Hong Kong SAR,1071000.46
Greece,Hungary,697578.57
Greece,Iceland,123517.05000000002
Greece,Iraq,490.97
Greece,Ireland,461470.4
Greece,Israel,10168.89
Greece,Italy,22022940.67
Greece,Jamaica,9648.47
Greece,Jordan,74295.81
Greece,Kazakhstan,852.52
Greece,Kosovo,780816.43
Greece,Kuwait,9601.2
Greece,Latvia,377456.95999999996
Greece,Lebanon,27.240000000000002
Greece,Liberia,713320.65
Greece,Lithuania,31037.23
Greece,Macao SAR,6632.950000000001
Greece,"Macedonia, North",8893523.59
Greece,Malta,5187771.38
Greece,Marshall Islands,675927.48
Greece,Mauritius,306001.22
Greece,Mayotte,9455.01
Greece,Moldova,505.14
Greece,Mongolia,3085.01
Greece,Montenegro,25497.28
Greece,Montserrat,2393.47
Greece,Namibia,10943.920000000002
Greece,Netherlands,43616394.5
Greece,New Zealand,10067.37
Greece,Norway,64947.37
Greece,Oman,137.38
Greece,"Other Europe, nes.",4626767.74
Greece,Palau,162.71
Greece,Panama,1056000.17
Greece,Poland,1156121.56
Greece,Portugal,1736031.42
Greece,Qatar,581255.55
Greece,Romania,28703283.95
Greece,Russia,9240.740000000002
Greece,San Marino,1379.53
Greece,Saudi Arabia,450.46
Greece,Serbia,8952860.4
Greece,Singapore,12355.43
Greece,Slovakia,287289.92
Greece,Slovenia,46790.72
Greece,South Africa,10466.03
Greece,South Korea,3.64
Greece,South Sudan,84363.73
Greece,Spain,4219863.4
Greece,St Vincent and the Grenadines,17991.629999999997
Greece,Sweden,3973190.47
Greece,Switzerland,576518.47
Greece,Tanzania,1865.39
Greece,Thailand,19785.690000000002
Greece,Turkey,2301900.19
Greece,Uganda,227758.86
Greece,Ukraine,21379.36
Greece,United Arab Emirates,37651.31
Greece,United Kingdom,58213921.86
Greece,Vanuatu,20771.42
Greece,Vietnam,142327.21000000002
Greece,Wallis and Futuna Islands,120070.56
Greenland,Denmark,563860.5499999999
Greenland,France,488.52
Greenland,Ghana,1357.41
Greenland,Iceland,10.88
Grenada,Germany,335897.59
Grenada,Hong Kong SAR,40549.15
Grenada,Ireland,7868.99
Grenada,St Lucia,4108.65
Grenada,St Vincent and the Grenadines,3879.72
Guadeloupe,South Africa,4292.13
Guam,Micronesia,3429688.73
Guam,Netherlands Antilles,262.1
Guam,Palau,589838.34
Guam,Philippines,4695585.92
Guam,South Korea,20.8
Guatemala,Belize,778883.1699999999
Guatemala,Canada,517.23
Guatemala,Costa Rica,70228833.64
Guatemala,Cuba,8117.16
Guatemala,Dominican Republic,6199324.71
Guatemala,El Salvador,427598986.39
Guatemala,Ethiopia,109929.34999999999
Guatemala,Honduras,134587446.36
Guatemala,Iraq,2323554.78
Guatemala,Ireland,1239.26
Guatemala,Kenya,122840.06
Guatemala,Mexico,188341.36000000002
Guatemala,Nicaragua,72967057.47
Guatemala,Panama,3576932.5100000002
Guatemala,Ukraine,252218.09
Guatemala,United States,66470.62
Guinea,Bermuda,18.28
Guinea,Côte d'Ivoire,62.77
Guinea,"Gambia, The",25847.07
Guinea,Hong Kong SAR,22514.72
Guinea,Mali,84472.06999999999
Guinea,Seychelles,1016.2
Guinea,Spain,15182.25
Guinea-Bissau,Côte d'Ivoire,17.67
Guinea-Bissau,France,10172.76
Guinea-Bissau,"Gambia, The",7637.84
Guyana,Anguilla,334.73
Guyana,Barbados,1375.16
Guyana,British Virgin Islands,10903.66
Guyana,Canada,9430.939999999999
Guyana,Cayman Islands,990.16
Guyana,Cuba,2.36
Guyana,Curacao,18389.44
Guyana,Dominica,208.16
Guyana,Grenada,135106.43
Guyana,Netherlands Antilles,1955.0700000000002
Guyana,Senegal,1275.24
Guyana,St Kitts and Nevis,7645.4800000000005
Guyana,St Lucia,20.16
Guyana,St Vincent and the Grenadines,17.4
Guyana,Suriname,82420.08
Guyana,Trinidad and Tobago,1093.8600000000001
Haiti,Bahamas,903.3599999999999
Haiti,"Gambia, The",18355.77
Haiti,Mali,123689.93
Haiti,Seychelles,3571.19
Haiti,Switzerland,53942.69
Haiti,Turks and Caicos Islands,199.32
Honduras,Austria,12084.85
Honduras,Belize,2837.38
Honduras,Bolivia,188526.12
Honduras,Cayman Islands,3234.55
Honduras,China (mainland),219456.63
Honduras,Costa Rica,20518.579999999998
Honduras,Cuba,3245.42
Honduras,Dominican Republic,304.12
Honduras,El Salvador,26083743.9
Honduras,France,31125.92
Honduras,Germany,350815.78
Honduras,Guatemala,20093034.36
Honduras,Hong Kong SAR,306819.46
Honduras,Mexico,154531.39
Honduras,Netherlands,12140.25
Honduras,Nicaragua,2647797.73
Honduras,Panama,1986.39
Honduras,South Korea,12.65
Honduras,Spain,48533.88
Honduras,Taiwan,4789657.92
Honduras,United States,69250229.42
Honduras,Vietnam,26950.32
Hong Kong SAR,Albania,1617909.26
Hong Kong SAR,Angola,3968.84
Hong Kong SAR,Armenia,523558.01
Hong Kong SAR,Australia,8248.380000000001
Hong Kong SAR,Austria,16.6
Hong Kong SAR,Azerbaijan,89625.70999999999
Hong Kong SAR,Bahamas,6659.550000000001
Hong Kong SAR,Belgium,77703.1
Hong Kong SAR,Benin,1394.41
Hong Kong SAR,Bolivia,34.59
Hong Kong SAR,Brunei,281.21
Hong Kong SAR,Burundi,2967.56
Hong Kong SAR,Cambodia,2012628.4500000002
Hong Kong SAR,Cameroon,374.75
Hong Kong SAR,Canada,147920.77
Hong Kong SAR,China (mainland),321712.1
Hong Kong SAR,"Congo, D.R.",1458.35
Hong Kong SAR,"Congo, Republic of the",156.1
Hong Kong SAR,Croatia,137.77
Hong Kong SAR,Ecuador,2557.63
Hong Kong SAR,Egypt,1795.28
Hong Kong SAR,Equatorial Guinea,2853.34
Hong Kong SAR,France,12628.679999999998
Hong Kong SAR,Gabon,76501.85
Hong Kong SAR,Georgia,890.92
Hong Kong SAR,Germany,1428142.22
Hong Kong SAR,Ghana,71601.49
Hong Kong SAR,Guinea,7105.32
Hong Kong SAR,Honduras,667.48
Hong Kong SAR,India,424.47
Hong Kong SAR,Indonesia,3907.58
Hong Kong SAR,Ireland,39443.729999999996
Hong Kong SAR,Israel,1914.67
Hong Kong SAR,Kenya,8496.98
Hong Kong SAR,Kiribati,17828.87
Hong Kong SAR,Lebanon,1260.1299999999999
Hong Kong SAR,Liberia,207022.73
Hong Kong SAR,Macao SAR,1160781935.5
Hong Kong SAR,Madagascar,454.41
Hong Kong SAR,Malaysia,7880828.31
Hong Kong SAR,Marshall Islands,122608.98000000001
Hong Kong SAR,Mauritania,4568.45
Hong Kong SAR,Mauritius,347494.16
Hong Kong SAR,Mongolia,19546.6
Hong Kong SAR,Myanmar,3642935.29
Hong Kong SAR,Namibia,59458.94
Hong Kong SAR,Nauru,304499.37
Hong Kong SAR,Nepal,9937.470000000001
Hong Kong SAR,Netherlands,92602.52
Hong Kong SAR,New Zealand,244928.06999999998
Hong Kong SAR,Niger,1265.67
Hong Kong SAR,Nigeria,8598.12
Hong Kong SAR,North Korea,2831543.51
Hong Kong SAR,Northern Mariana Islands,4011.15
Hong Kong SAR,Norway,78481.27
Hong Kong SAR,Palau,91451.9
Hong Kong SAR,Panama,4725.86
Hong Kong SAR,Papua New Guinea,6391.73
Hong Kong SAR,Paraguay,22102.48
Hong Kong SAR,Philippines,689920.48
Hong Kong SAR,Poland,195018.16
Hong Kong SAR,"Rest of America, nes.",3159.18
Hong Kong SAR,Seychelles,22280.91
Hong Kong SAR,Sierra Leone,1494.35
Hong Kong SAR,Singapore,2697305.52
Hong Kong SAR,Solomon Islands,35610.57
Hong Kong SAR,South Africa,84635.84
Hong Kong SAR,South Korea,1153831.98
Hong Kong SAR,Spain,5155.63
Hong Kong SAR,Sri Lanka,1850.1100000000001
Hong Kong SAR,Suriname,1660.27
Hong Kong SAR,Sweden,4074.33
Hong Kong SAR,Taiwan,2020.09
Hong Kong SAR,Thailand,347033.79000000004
Hong Kong SAR,Togo,78675.48
Hong Kong SAR,Trinidad and Tobago,422791.91000000003
Hong Kong SAR,Tunisia,905.5500000000001
Hong Kong SAR,Turkey,134.05
Hong Kong SAR,Tuvalu,12663.82
Hong Kong SAR,United Kingdom,957181.74
Hong Kong SAR,United States,35556835.02
Hong Kong SAR,Vanuatu,31206.23
Hong Kong SAR,Vatican City,51479.18
Hong Kong SAR,Vietnam,1845841846.04
Hong Kong SAR,Zimbabwe,1392.47
Hungary,Afghanistan,5065.0
Hungary,Albania,4331688.17
Hungary,Algeria,569.98
Hungary,American Samoa,209885.07
Hungary,Andorra,11.14
Hungary,Angola,372940.66000000003
Hungary,Argentina,6766.38
Hungary,Armenia,4507.19
Hungary,Aruba,810313.92
Hungary,Australia,116336.69
Hungary,Austria,588152410.14
Hungary,Azerbaijan,2714916.65
Hungary,Bahamas,8.98
Hungary,Bahrain,4337.59
Hungary,Bangladesh,156.66
Hungary,Belarus,164361.29
Hungary,Belgium,180169744.26
Hungary,Benin,125.9
Hungary,Bolivia,67.15
Hungary,Bosnia and Herzegovina,41945550.85
Hungary,Botswana,274.98
Hungary,Brazil,463.96
Hungary,British Virgin Islands,96880.3
Hungary,Bulgaria,194791204.4
Hungary,Cambodia,12694.71
Hungary,Canada,70142232.13
Hungary,Chile,13407920.28
Hungary,China (mainland),87561945.22
Hungary,"Congo, D.R.",609009.19
Hungary,"Congo, Republic of the",504798.20999999996
Hungary,Croatia,172727754.54
Hungary,Cuba,4685.6900000000005
Hungary,Curacao,1846734.82
Hungary,Cyprus,2235063.2399999998
Hungary,Czechia,395828446.37
Hungary,Côte d'Ivoire,333722.66000000003
Hungary,Denmark,31849450.58
Hungary,Dominica,1496723.28
Hungary,Dominican Republic,12.18
Hungary,Egypt,316153.0
Hungary,Equatorial Guinea,45330.12
Hungary,Estonia,19826792.23
Hungary,Finland,9269221.42
Hungary,France,96684560.04
Hungary,Gabon,2510293.92
Hungary,Georgia,10797118.27
Hungary,Germany,1416576223.76
Hungary,Gibraltar,5149574.51
Hungary,Greece,27007175.52
Hungary,Guam,432816.68
Hungary,Guinea,121842.15999999999
Hungary,Haiti,44201.72
Hungary,Hong Kong SAR,20038205.11
Hungary,Iceland,136571.27
Hungary,India,129.64
Hungary,Indonesia,413.02
Hungary,Iran,1078.63
Hungary,Ireland,11423382.48
Hungary,Israel,698994.69
Hungary,Italy,302136247.19
Hungary,Japan,1234197292.26
Hungary,Jordan,122915.84
Hungary,Kazakhstan,1557319.6300000001
Hungary,Kosovo,10643868.44
Hungary,Kuwait,2675.58
Hungary,Kyrgyzstan,60230.02
Hungary,Laos,39.86
Hungary,Latvia,15106284.25
Hungary,Lebanon,38555.5
Hungary,Liberia,13564.78
Hungary,Libya,36.05
Hungary,Liechtenstein,16.72
Hungary,Lithuania,20221514.330000002
Hungary,Luxembourg,48243.78
Hungary,Macao SAR,74.81
Hungary,"Macedonia, North",30173680.06
Hungary,Malaysia,29040.35
Hungary,Maldives,24.549999999999997
Hungary,Mali,3190.51
Hungary,Malta,10218341.53
Hungary,Mauritius,238294.61
Hungary,Mayotte,201684.41
Hungary,Mexico,226.18
Hungary,Moldova,27999385.85
Hungary,Mongolia,1023908.6
Hungary,Montenegro,8018442.75
Hungary,Morocco,3024.2000000000003
Hungary,Namibia,31973.51
Hungary,Nepal,26.06
Hungary,Netherlands,55817762.839999996
Hungary,Netherlands Antilles,2210597.55
Hungary,New Zealand,1738.71
Hungary,Nigeria,2549.95
Hungary,North Korea,1144.83
Hungary,Norway,13222295.05
Hungary,Pakistan,2411.77
Hungary,Papua New Guinea,374.55
Hungary,Philippines,53.36
Hungary,Poland,229935514.44
Hungary,Portugal,5598312.72
Hungary,Qatar,246221.65000000002
Hungary,Romania,1161020867.02
Hungary,Russia,280245168.52
Hungary,San Marino,1467.0
Hungary,Saudi Arabia,119111.64000000001
Hungary,Senegal,4839.67
Hungary,Serbia,175896298.8
Hungary,Seychelles,17.17
Hungary,Sierra Leone,419.76
Hungary,Singapore,15992035.68
Hungary,Slovakia,358625867.11
Hungary,Slovenia,156065264.05
Hungary,South Africa,5902368.0
Hungary,South Korea,257462517.16
Hungary,Spain,288642349.88
Hungary,Sri Lanka,16320.67
Hungary,St Maarten,129.37
Hungary,Sweden,112840420.58
Hungary,Switzerland,77420072.89
Hungary,Syria,618.85
Hungary,Taiwan,29404352.38
Hungary,Tajikistan,314869.26
Hungary,Thailand,114022.05
Hungary,Togo,17.91
Hungary,Tokelau,17.33
Hungary,Turkey,1560955.72
Hungary,Turkmenistan,2486318.59
Hungary,Ukraine,80069288.82
Hungary,United Arab Emirates,2631576.88
Hungary,United Kingdom,525335117.39
Hungary,United States,105136064.91
Hungary,Uzbekistan,50903.14
Hungary,Vatican City,2518.91
Hungary,Venezuela,13993.320000000002
Hungary,Vietnam,5945995.88
Hungary,Zambia,48840.33
Iceland,Australia,2943.83
Iceland,Austria,230895.06
Iceland,Belgium,100557.12
Iceland,Canada,74852.68000000001
Iceland,China (mainland),51.44
Iceland,Croatia,20580.07
Iceland,Czechia,31.2
Iceland,Denmark,255334.84999999998
Iceland,Faroe Islands,337897.77
Iceland,Finland,1088.47
Iceland,France,173697.53
Iceland,Germany,20941.0
Iceland,Ghana,891.32
Iceland,Greece,43.39
Iceland,Greenland,248930.54
Iceland,Hong Kong SAR,139989.02000000002
Iceland,Hungary,435.06
Iceland,Ireland,63166.73
Iceland,Japan,1693.52
Iceland,Kazakhstan,170931.48
Iceland,Luxembourg,42.68
Iceland,Mexico,82.03
Iceland,Moldova,338.78
Iceland,Netherlands,713911.1
Iceland,New Zealand,8515.78
Iceland,Norway,21615.81
Iceland,Poland,441.81
Iceland,Saudi Arabia,12.9
Iceland,Singapore,442.16
Iceland,Spain,214211.6
Iceland,Sweden,119081.21
Iceland,Switzerland,19351.989999999998
Iceland,United Kingdom,28867.86
Iceland,United States,1064169.29
Iceland,Vietnam,104163.7
India,Afghanistan,45690865.99
India,Albania,10176297.76
India,Algeria,912899069.9
India,Angola,881231447.9
India,Armenia,105716668.97
India,Australia,251717.24
India,Austria,22352.23
India,Azerbaijan,167312737.61
India,Bahamas,23518.47
India,Bahrain,188222943.22
India,Bangladesh,102656787.44
India,Belgium,5282.26
India,Benin,5005878.42
India,Bhutan,21724951.09
India,Bosnia and Herzegovina,39912.16
India,Brunei,117503279.36
India,Cambodia,85709182.77000001
India,Cameroon,3588771.54
India,Canada,7664858.11
India,Cape Verde,60278.04
India,Central African Republic,20555.14
India,Chad,1537870.33
India,China (mainland),27967414.38
India,Comoros,69194641.24
India,"Congo, D.R.",35376042.77
India,"Congo, Republic of the",376256569.59
India,Costa Rica,19638.9
India,Cuba,11.61
India,Côte d'Ivoire,68525134.97
India,Denmark,443.09000000000003
India,Djibouti,29305.06
India,Egypt,3842228388.0
India,El Salvador,1694.06
India,Equatorial Guinea,60159427.57
India,France,56920.229999999996
India,Gabon,229203377.47
India,"Gambia, The",4350100.12
India,Georgia,52088355.559999995
India,Germany,2140510.9699999997
India,Ghana,87479129.17
India,Greece,2165.63
India,Guatemala,137010.66
India,Guinea,3264771.7
India,Guinea-Bissau,113773.33
India,Guyana,32.79
India,Hong Kong SAR,1341902159.2
India,Hungary,44143.8
India,Iceland,1648.78
India,Indonesia,1576042921.04
India,Iran,644291154.89
India,Iraq,1647297739.18
India,Ireland,425692.35
India,Israel,807984.0000000001
